City,day,CO_mean,CO_min,CO_max,CO_std,NO2_mean,NO2_min,NO2_max,NO2_std,SO2_mean,SO2_min,SO2_max,SO2_std,O3_mean,O3_min,O3_max,O3_std,PM2.5_mean,PM2.5_min,PM2.5_max,PM2.5_std,PM10_mean,PM10_min,PM10_max,PM10_std,AQI_mean,AQI_min,AQI_max,AQI_std
Brasilia,2024-08-23,190.54166666666666,161.0,290.0,36.16024620763944,6.754166666666666,0.5,17.7,5.1369910975425945,1.3125,0.6,2.1,0.4812235311749848,78.54166666666667,56.0,113.0,19.9280862901686,2.8125,0.4,6.9,1.5166646759024998,4.016666666666667,0.5,9.9,2.182672208787772,31.85000020833333,22.4,48.666668,8.714500412370148
Brasilia,2024-08-24,249.41666666666666,198.0,359.0,43.849462508893325,8.129166666666666,0.7,24.8,7.191025757795294,1.4208333333333334,0.7,2.4,0.4736345744821923,80.375,48.0,123.0,27.439756146717198,4.75,2.8,9.4,1.727778166115184,6.8125,4.0,13.4,2.458227091784363,33.383333416666666,19.199999,55.333332,12.804637923151002
Brasilia,2024-08-25,305.8333333333333,216.0,450.0,70.84132094775751,12.637500000000001,0.6,31.4,9.436967664226266,2.1083333333333334,0.9,3.6,0.7934057937922991,80.25,42.0,128.0,34.96737609979262,10.141666666666667,4.4,29.2,6.360470085626134,14.591666666666667,6.4,41.9,9.120636737243384,34.13333308333333,16.8,58.666668,16.545577473406723
Brasilia,2024-08-26,481.25,403.0,594.0,56.11188357434517,8.25,1.2,32.8,8.114077943276438,1.9041666666666668,1.4,3.0,0.43686548189959146,99.5,45.0,151.0,31.709277205095123,27.15833333333333,19.6,41.9,6.312438835978612,38.875,28.2,60.1,9.04290497764864,46.76668491666666,20.283333,63.818184,14.252674161308157
Brasilia,2024-08-27,480.875,386.0,597.0,68.50725921548315,7.45,1.1,18.5,4.739932122060307,1.9333333333333333,1.0,3.1,0.6246158239559995,99.79166666666667,66.0,145.0,24.803539660906164,18.383333333333333,13.8,23.3,3.1029672568529394,26.320833333333336,19.7,33.4,4.419618237169229,54.77226695833334,37.3,62.727276,7.845820167877255
Brasilia,2024-08-28,272.75,200.0,454.0,88.8086609564043,5.116666666666667,0.8,16.1,4.417914781261943,1.1583333333333334,0.5,2.4,0.6149702478958646,73.375,59.0,93.0,11.43150680470808,8.241666666666667,5.1,15.4,3.7276775222844747,11.883333333333333,7.4,22.1,5.360131947326818,33.22673616666667,27.6,37.2,2.8008161339627673
Brasilia,2024-08-29,175.95833333333334,136.0,241.0,35.23150660944001,3.8541666666666665,0.6,9.3,2.773160050676244,0.8958333333333334,0.4,1.5,0.3827579172119185,70.58333333333333,55.0,88.0,10.578553639389892,2.7125,0.8,6.4,1.6757379944630237,3.983333333333333,1.1,9.3,2.4504953654785564,28.233333000000002,22.0,35.2,4.231421528366786
Brasilia,2024-08-30,151.45833333333334,121.0,198.0,22.81109410994469,5.029166666666667,0.7,12.6,3.5517881799682707,1.0708333333333333,0.6,1.7,0.3519871127416909,70.125,49.0,98.0,17.448838257080013,2.0791666666666666,0.5,4.0,0.9735542979282115,3.0208333333333335,0.8,5.7,1.420342630637339,28.049999791666664,19.6,39.2,6.979535209702622
Brasilia,2024-08-31,153.75,123.0,215.0,31.5763395185589,6.454166666666667,0.8,15.4,4.629863287179332,1.2958333333333334,0.7,2.0,0.431860652512365,73.91666666666667,51.0,105.0,20.004166232729286,3.0,1.3,5.0,1.205783166028727,4.3,1.9,7.3,1.7335562844350767,29.677777875,20.4,43.333336,8.182452548386905
Brasilia,2024-09-01,180.20833333333334,127.0,234.0,31.680441321402732,7.029166666666666,0.5,15.5,4.873841371048602,1.3541666666666667,0.6,2.0,0.46060373109805475,76.16666666666667,55.0,108.0,20.613770548637724,3.1625,0.3,6.0,1.8067055052245495,4.554166666666666,0.5,8.6,2.5993275328800727,30.700000166666666,22.0,45.333332,8.615030172520049
Brasilia,2024-09-02,242.66666666666666,216.0,302.0,22.985187416675775,7.820833333333333,0.7,18.3,5.317156739941137,1.4749999999999999,0.7,2.2,0.5152036321773126,87.16666666666667,56.0,129.0,28.904139415701668,6.433333333333334,4.1,8.8,1.5988220301390554,9.266666666666667,5.9,12.7,2.341806561399659,36.944445458333334,22.4,59.333336,14.327780511807365
Brasilia,2024-09-03,292.6666666666667,178.0,417.0,85.81003623609874,13.570833333333333,0.5,28.8,9.937346298145966,1.9500000000000002,0.6,3.0,0.8900415232130904,79.83333333333333,37.0,130.0,37.46728041170423,7.5625,5.1,12.6,2.0754910367135437,10.875,7.3,18.1,2.9587379800824896,34.1256945,14.8,60.0,17.645906782684037
Brasilia,2024-09-04,281.4583333333333,196.0,427.0,70.02420647714348,11.025,0.8,29.4,8.576421165031482,1.7833333333333332,0.7,2.7,0.7142443052179219,90.0,46.0,137.0,34.58323293158117,7.170833333333333,2.1,14.3,2.888580088475345,10.316666666666666,3.0,20.6,4.160859721642681,38.54040404166667,18.4,61.272728,16.816601223933052
Brasilia,2024-09-05,522.0416666666666,447.0,626.0,60.51911603615089,14.195833333333333,1.6,33.3,9.37088363735926,2.566666666666667,1.4,3.4,0.6551910884000489,103.66666666666667,54.0,174.0,43.95320304563723,26.2375,19.8,34.5,4.513921701850264,37.729166666666664,28.3,49.5,6.557735503017506,44.625252458333335,21.6,68.0,19.297895474695302
Brasilia,2024-09-06,441.9583333333333,357.0,584.0,68.2154382415942,6.954166666666667,1.3,19.3,4.590725922199411,1.7583333333333335,0.8,2.8,0.5648521673982436,107.29166666666667,78.0,142.0,22.595650152122225,25.108333333333334,19.6,31.3,3.717867161678059,36.22083333333333,28.2,45.2,5.344235347481935,62.14896475,60.456665,63.41,0.8874578623323506
Brasilia,2024-09-07,298.5,229.0,416.0,61.51846665132709,5.7625,1.2,11.3,3.1458478500480878,1.3833333333333335,0.7,2.2,0.4904892558914288,97.70833333333333,72.0,131.0,18.942657558070326,14.625,9.8,18.0,2.716655552569068,21.337500000000002,14.2,26.4,3.99682618651567,48.31535229166667,34.8,60.181816,8.362190705075935
Brasilia,2024-09-08,232.45833333333334,185.0,277.0,33.21861600481516,5.2749999999999995,1.4,11.8,3.354588032764265,1.1708333333333334,0.7,2.0,0.39284820242038454,87.125,64.0,125.0,19.839163069654628,9.079166666666667,2.0,12.5,2.46187965775652,13.220833333333333,2.8,18.0,3.563581389394745,35.972221999999995,25.599998,56.666664,9.863139721436378
Brasilia,2024-09-09,234.83333333333334,182.0,299.0,37.32077946278917,5.4624999999999995,1.6,13.0,3.3322942220951464,1.2375,0.8,2.0,0.30760293434457237,90.29166666666667,67.0,134.0,24.351554127114703,8.670833333333333,1.8,15.0,3.704812283769721,12.445833333333333,2.6,21.4,5.288295457004999,37.839899124999995,26.800001,60.727272,12.40282297510957
Brasilia,2024-09-10,219.16666666666666,125.0,338.0,70.06746231570204,6.7124999999999995,1.2,15.3,4.497855769334888,1.325,0.6,2.3,0.5526615443548569,80.125,57.0,113.0,19.140924742550972,7.620833333333334,0.8,12.8,3.37123112161749,10.950000000000001,1.2,18.3,4.813296800214643,32.53888875,22.8,48.666668,8.495339066307519
Brasilia,2024-09-11,154.875,115.0,215.0,34.58614009912816,5.745833333333334,0.9,13.0,4.31024857213864,1.1500000000000001,0.5,1.9,0.4995650281908295,70.41666666666667,49.0,100.0,18.87468206853842,3.4625,0.1,5.1,1.5572586001772755,4.95,0.1,7.4,2.2490577737277486,28.166666541666668,19.6,40.0,7.549872839508877
Brasilia,2024-09-12,150.125,98.0,213.0,37.27840323600364,5.729166666666667,0.8,13.2,4.115028571580947,1.175,0.6,1.8,0.4131006825376151,72.66666666666667,52.0,102.0,17.79024321427867,3.841666666666667,2.1,8.1,1.60486127442372,5.654166666666666,3.0,11.8,2.3448332037957815,29.099999916666665,20.8,41.333332,7.173569057465303
Brasilia,2024-09-13,168.79166666666666,123.0,223.0,30.465917045926506,5.6499999999999995,1.1,15.1,4.293675834749643,1.1458333333333333,0.6,1.9,0.42321663346397403,74.375,48.0,112.0,23.468410775930828,4.2,0.3,7.4,2.1198851486526955,6.008333333333333,0.5,10.5,3.028547745913107,30.205555833333335,19.199999,48.0,10.121120645945895
Brasilia,2024-09-14,178.95833333333334,152.0,227.0,23.22382428655438,4.4624999999999995,1.0,9.9,2.775484681527049,1.0833333333333333,0.7,1.7,0.28691260094270893,83.91666666666667,57.0,123.0,23.24896756317629,4.2,0.2,8.7,1.9699922754207422,6.0375000000000005,0.3,12.4,2.811747483868969,34.666666666666664,22.8,55.333332,11.020227292605085
Brasilia,2024-09-15,235.16666666666666,188.0,341.0,43.59763322920646,5.320833333333334,0.9,13.1,3.5966142492587405,1.1166666666666667,0.6,1.8,0.3784024389417984,83.66666666666667,57.0,121.0,23.549516133987286,4.133333333333334,0.6,10.0,2.5777756954847493,5.925,0.9,14.4,3.714162085854628,34.566666833333336,22.8,54.0,11.113276905171402
Brasilia,2024-09-16,291.1666666666667,237.0,519.0,64.58204533545019,9.35,1.4,36.3,8.408432620318413,1.4916666666666665,0.7,3.0,0.6085740044074999,80.5,49.0,125.0,27.293891656177035,8.208333333333334,3.0,19.3,3.6148145260816658,11.758333333333333,4.4,27.5,5.140454781662692,33.4777775,19.6,56.666664,12.868891176079346
Brasilia,2024-09-17,476.2083333333333,285.0,781.0,155.38031299578032,17.458333333333332,2.1,52.6,16.01094507887778,2.6,1.0,4.6,1.2050617880604622,84.5,25.0,135.0,40.6661914916406,21.4375,9.0,36.2,7.937298439755126,30.670833333333334,12.9,51.7,11.34377742341078,41.249949916666665,22.108335,60.90909,14.856537011155776
Brasilia,2024-09-18,372.9583333333333,236.0,672.0,138.02251837910416,11.054166666666667,1.8,39.8,11.623027337692776,1.6875,0.7,3.8,1.0040407492163632,81.20833333333333,40.0,128.0,30.64094896740615,13.549999999999999,3.5,27.4,6.51673431152111,19.379166666666666,5.0,39.1,9.2993678684964,42.47986316666667,32.8,58.666668,8.043890312724182
Brasilia,2024-09-19,242.16666666666666,203.0,291.0,26.59464912945534,4.070833333333334,1.1,9.9,2.775589113600252,0.9625,0.6,1.7,0.3267927145162047,80.45833333333333,62.0,110.0,16.492367580362654,5.958333333333333,3.2,7.5,1.3380442140828457,8.629166666666666,4.6,10.9,1.9667848773120018,32.562499708333334,24.8,46.666664,7.159705590415457
Brasilia,2024-09-20,267.2916666666667,219.0,332.0,34.632830825886806,5.495833333333334,1.1,12.3,3.540017092401215,1.1416666666666666,0.6,1.8,0.42724259137410214,81.0,60.0,115.0,19.298569444616763,6.583333333333333,0.7,9.1,2.2911297131150916,9.487499999999999,1.0,13.0,3.294041062545992,32.9888885,24.0,50.0,8.716416735371906
Brasilia,2024-09-21,257.125,179.0,358.0,51.90988219563995,6.379166666666666,0.7,15.8,4.516441381621507,1.2333333333333334,0.6,1.9,0.4249467144771536,77.625,53.0,111.0,21.55037072212146,10.220833333333333,5.4,16.4,4.12373608216655,14.8125,7.8,23.9,6.01919483998808,31.494444625,21.199999,47.333336,9.318247380764014
Brasilia,2024-09-22,327.0416666666667,289.0,369.0,23.705583944398565,6.966666666666666,1.1,14.9,4.8213895405214116,1.2833333333333334,0.6,2.0,0.49225891620133205,81.16666666666667,53.0,113.0,22.16080885877956,7.545833333333333,3.6,9.7,1.7808105547429958,10.870833333333332,5.2,13.9,2.5598028400074373,33.111111083333334,21.199999,48.666668,9.774791307572958
Brasilia,2024-09-23,316.875,240.0,421.0,54.760595560009726,6.633333333333333,1.4,19.8,4.9435655735218225,1.2625,0.7,2.3,0.45665370763375196,82.54166666666667,52.0,115.0,22.269064459111398,9.725,5.5,12.6,2.084362064851331,14.0,8.0,18.1,2.9968098980778533,33.861111125,20.8,50.0,10.127113323045766
Brasilia,2024-09-24,253.04166666666666,216.0,315.0,23.644981389875035,4.533333333333333,1.2,12.2,2.892068113135389,1.0708333333333333,0.6,1.9,0.3758806085501857,84.83333333333333,63.0,115.0,18.663301974187494,6.779166666666666,5.3,8.5,1.0458943194875057,9.745833333333334,7.6,12.2,1.5136995183602513,34.655555416666665,25.2,50.0,8.594519087716014
Brasilia,2024-09-25,274.0416666666667,201.0,327.0,39.44779617657252,5.566666666666666,1.0,10.7,3.4684499315308313,1.1833333333333333,0.6,1.8,0.45651483776702073,81.41666666666667,58.0,113.0,20.08009324997113,5.341666666666666,0.7,9.0,2.1165839308262466,7.666666666666667,0.9,13.0,3.0607851602328195,33.18888891666666,23.199999,48.666668,9.008760043538876
Brasilia,2024-09-26,267.125,246.0,324.0,20.093937004674455,5.304166666666666,1.1,13.6,3.3921237629527035,1.1916666666666667,0.6,1.9,0.4031578250314111,85.0,61.0,121.0,20.93260406742263,5.7375,4.5,7.9,1.0098697720606058,8.245833333333334,6.5,11.3,1.4673191071879497,35.044444166666665,24.400002,54.0,10.107263288445884
Brasilia,2024-09-27,282.5,213.0,484.0,60.21338865994045,7.479166666666667,0.8,34.4,7.580981877823219,1.3375000000000001,0.6,3.0,0.5731776414826839,84.45833333333333,57.0,126.0,26.267816589998436,7.158333333333334,4.6,13.4,2.1202782152691486,10.375,6.6,19.3,3.030030850754121,35.283333416666665,22.8,57.333336,12.766913972138449
Brasilia,2024-09-28,390.2083333333333,219.0,614.0,135.77666418141183,15.575000000000001,0.7,40.4,13.421502864077285,2.1458333333333335,0.5,3.4,1.130593982658314,75.29166666666667,27.0,123.0,39.68186440074157,11.870833333333332,5.5,36.7,6.185149055647707,17.095833333333335,8.0,52.7,8.866815474941761,34.010138958333336,16.55,55.333332,15.338876578902367
Brasilia,2024-09-29,333.0833333333333,230.0,443.0,73.91176682614429,4.758333333333334,1.4,16.8,3.88608629171647,1.2750000000000001,0.8,2.4,0.4204035328524042,97.41666666666667,73.0,128.0,14.675968723427248,17.3625,2.6,33.2,10.200631374321034,24.920833333333334,3.8,47.7,14.662314283390861,40.57187470833333,29.2,58.666668,7.940023067091974
Brasilia,2024-09-30,236.20833333333334,185.0,306.0,36.27429221035635,3.779166666666667,1.0,11.5,2.9288637308046934,0.8833333333333333,0.6,1.6,0.31021264329161524,81.41666666666667,58.0,118.0,19.146839145805817,6.216666666666666,0.4,11.6,3.0106573984786933,8.945833333333333,0.5,16.7,4.340404626165696,33.77395920833333,23.199999,52.0,8.748662884866615
Brasilia,2024-10-01,235.58333333333334,193.0,298.0,34.793698413295495,6.079166666666667,0.9,13.7,4.008575499629749,1.175,0.6,1.8,0.4570700640801812,75.91666666666667,55.0,104.0,17.53733078363104,4.108333333333333,2.5,6.5,1.26762930621338,5.8999999999999995,3.7,9.3,1.7834992473273972,30.455555625,22.0,42.666668,7.163073705233228
Brasilia,2024-10-02,241.33333333333334,197.0,318.0,41.009719597301284,7.341666666666666,1.1,17.2,5.23507540468651,1.325,0.6,2.1,0.5383146001137739,75.54166666666667,43.0,120.0,29.48983489812787,4.2875000000000005,1.2,7.8,1.7755127856971105,6.1625000000000005,1.7,11.2,2.5414498600807263,31.194444625,17.2,53.333336,13.22421936411288
Brasilia,2024-10-03,261.875,218.0,315.0,28.65281304954493,7.708333333333333,1.0,17.2,4.889466643507349,1.3291666666666666,0.6,2.1,0.5103103630798286,77.75,43.0,120.0,28.531066210894313,6.291666666666667,3.4,10.2,2.352596468782425,9.0375,4.9,14.7,3.396393547637667,32.16666620833333,17.2,53.333336,12.97818320644682
Brasilia,2024-10-04,293.8333333333333,232.0,414.0,47.632348039018005,9.266666666666667,1.0,23.0,6.343066510263248,1.625,0.8,2.4,0.5463316400040962,88.20833333333333,56.0,132.0,29.723331732417936,10.729166666666666,7.3,14.1,1.892428659655116,15.4125,10.5,20.2,2.698036725827327,37.467171875,22.4,60.363636,14.686995485779178
Brasilia,2024-10-05,330.0,235.0,461.0,69.83645491276467,10.108333333333333,1.0,25.5,7.6394807851493844,1.7458333333333333,0.6,2.9,0.7564098076449358,88.41666666666667,52.0,131.0,30.332815730573504,12.295833333333334,7.8,19.8,2.9534768261015425,17.599999999999998,11.2,28.3,4.227137997767984,37.68181833333333,22.058334,60.181816,14.760480548423967
Brasilia,2024-10-06,387.5,289.0,587.0,109.50799057603056,13.904166666666667,1.1,42.1,13.606024214572612,2.1,0.7,3.5,1.0570673130637545,83.58333333333333,34.0,134.0,37.66894311448516,14.929166666666667,10.1,22.1,3.0339354793326803,21.391666666666666,14.6,31.5,4.306407427025017,39.86309958333333,24.591665,60.727272,13.832699828760783
Brasilia,2024-10-07,351.9166666666667,311.0,431.0,29.215714453261135,8.029166666666667,1.0,17.2,5.573967376908532,1.375,0.6,2.1,0.5817888456042839,90.16666666666667,58.0,127.0,26.305341938335527,15.645833333333334,11.2,26.4,4.090708365006754,22.454166666666666,16.0,38.0,5.91607825202287,38.827431625,25.533335,58.0,12.07332900777106
Brasilia,2024-10-08,355.7916666666667,289.0,460.0,57.81077014646611,8.025,0.7,22.6,7.20098121333354,1.2666666666666666,0.5,2.5,0.7099704015059308,81.79166666666667,59.0,109.0,18.647716182969425,17.0125,13.2,22.0,2.715224788516397,24.462500000000002,19.0,31.7,3.901149496149096,36.726041333333335,31.291664,46.0,4.979025235284668
Brasilia,2024-10-09,428.625,277.0,656.0,136.61937366592474,16.4375,0.9,42.7,14.930092532984458,2.2583333333333333,0.4,4.0,1.3438803863267088,63.958333333333336,11.0,113.0,38.97321172143833,16.816666666666666,10.7,22.2,4.1652461346622545,24.120833333333334,15.4,31.8,5.962781606997996,39.32430529166667,33.916664,48.666668,5.114283418600913
Brasilia,2024-10-10,386.8333333333333,293.0,578.0,97.53290043193971,15.445833333333333,1.4,40.3,13.681468875077346,2.5124999999999997,0.8,4.1,1.205174531830935,71.95833333333333,14.0,125.0,37.565570692447565,19.608333333333334,16.2,22.3,1.5983460654462576,28.133333333333336,23.3,32.0,2.325224003546042,39.296526916666664,33.63333,56.666664,7.514193708580093
Brasilia,2024-10-11,393.2916666666667,325.0,510.0,63.73892344806932,10.583333333333334,1.1,26.9,9.312995439597886,1.8541666666666667,0.5,3.6,1.163569906596175,73.91666666666667,34.0,112.0,28.620328237212746,17.854166666666668,10.6,26.7,4.843281241927395,25.558333333333334,15.2,38.2,6.9043726955343745,41.16041933333333,35.833332,48.0,3.556191949631464
Brasilia,2024-10-12,373.75,316.0,433.0,43.83094995449038,10.025,1.3,19.2,6.419823240150977,2.0500000000000003,0.8,3.2,0.8831760866327845,72.54166666666667,35.0,113.0,28.850407527325395,15.137500000000001,11.0,22.1,3.702386128360772,21.670833333333334,15.7,31.5,5.3631981995388,35.511457625,26.974998,48.666668,6.810967692009953
Brasilia,2024-10-13,417.5,327.0,512.0,64.22988604123135,13.137500000000001,0.8,26.3,9.183672302326652,2.191666666666667,0.6,3.6,1.118973390780747,69.0,28.0,116.0,34.31567014340976,15.841666666666667,13.0,18.1,1.9379318125633105,22.683333333333334,18.6,25.8,2.7456949174498853,37.50659754166667,30.274998,50.666664,6.861976273231473
Brasilia,2024-10-14,328.6666666666667,255.0,484.0,78.04383755114904,7.695833333333333,1.0,21.9,7.300594327603191,1.5041666666666667,0.6,3.2,0.8819342214782762,71.66666666666667,36.0,93.0,18.25106707223889,10.875,6.4,17.9,3.8255718526777134,15.679166666666667,9.4,25.6,5.429627192476051,32.435764541666664,22.26667,37.2,3.451681388378171
Brasilia,2024-10-15,307.0416666666667,264.0,369.0,35.971581980014825,9.404166666666667,1.2,21.5,7.020063121645278,1.7166666666666668,0.6,3.0,0.6850367598303325,57.125,31.0,81.0,16.979047189941515,10.6625,7.0,15.3,2.3254382476166215,15.441666666666665,10.1,22.1,3.360501601620323,24.931249625000003,20.275,32.4,4.529925867685722
Brasilia,2024-10-16,284.3333333333333,238.0,389.0,48.12182607640254,7.770833333333333,1.0,21.6,6.388405201182276,1.6541666666666668,0.5,3.5,0.8900313461341961,59.458333333333336,32.0,82.0,18.754661256353838,12.266666666666666,9.9,15.1,1.7958083239120715,17.537499999999998,14.1,21.7,2.5545887952943565,25.948958,20.724998,32.8,4.965973069615003
Brasilia,2024-10-17,319.0416666666667,277.0,378.0,27.991425964681255,8.454166666666667,1.3,16.2,4.95448669448179,2.1083333333333334,0.6,3.5,0.9435901222673857,72.0,36.0,103.0,23.719373846123634,15.916666666666666,11.1,21.6,3.653785013863874,22.683333333333334,15.8,30.9,5.256521139760936,31.497568583333333,24.45833,42.0,6.778875295148395
Brasilia,2024-10-18,382.9583333333333,301.0,479.0,66.44807005845058,11.808333333333332,1.2,26.0,8.820032370376694,1.7583333333333335,0.5,3.0,0.8909773171692673,61.583333333333336,32.0,91.0,24.883933469761892,13.720833333333333,5.5,21.0,6.161378951152909,19.558333333333334,7.8,29.9,8.75611173715955,34.694095958333335,28.291666,38.658333,2.9071374725381816
Brasilia,2024-10-19,349.7083333333333,327.0,374.0,15.224348823560526,5.5,0.6,11.1,3.273609894158196,1.1708333333333334,0.3,1.9,0.6223931140411156,62.5,45.0,76.0,9.408599211914323,7.491666666666667,4.0,13.2,2.7970351798111968,10.670833333333334,5.7,18.8,3.9576540225642303,25.91354179166667,18.0,30.4,3.390541505098687
Brasilia,2024-10-20,363.25,309.0,440.0,42.995702515281764,8.058333333333334,0.4,20.9,6.828324427907158,0.9583333333333334,0.3,1.9,0.5516116045904407,45.958333333333336,25.0,70.0,16.933319782032694,8.458333333333334,6.8,10.2,0.9591285295683182,12.058333333333332,9.7,14.6,1.3890618249823101,19.622222166666667,14.174997,28.0,5.538522719383343
Brasilia,2024-10-21,362.7083333333333,318.0,446.0,34.07469948403856,8.5375,0.9,21.5,5.807028163093106,1.7708333333333333,0.5,3.1,0.9359854916502232,54.833333333333336,26.0,89.0,22.793337445053062,10.879166666666668,8.5,13.5,1.4322312075513712,15.450000000000001,12.0,19.2,2.0447174780926076,24.348957875,16.916666,35.6,6.779625402406303
Brasilia,2024-10-22,277.0416666666667,225.0,359.0,46.344156018870905,6.579166666666667,1.0,13.1,4.206514530196421,1.4291666666666665,0.5,2.6,0.7049385829964916,56.5,37.0,82.0,15.852581740085334,4.570833333333334,2.0,7.9,2.1460741035600353,6.495833333333334,2.8,11.3,3.0403774317568253,23.886805083333332,18.0,32.8,5.149938459996214
Brasilia,2024-10-23,266.9583333333333,213.0,387.0,44.571856168650186,8.583333333333334,0.8,27.5,7.114997428375999,1.6500000000000001,0.4,2.7,0.727712317740537,54.791666666666664,32.0,83.0,20.534126772737146,3.9250000000000003,1.3,7.9,1.946959725806634,5.6125,1.8,11.4,2.79102793904356,21.916666583333335,12.799999,33.2,8.213650640456947
Brasilia,2024-10-24,322.4583333333333,210.0,420.0,81.00723487102417,13.85,0.2,27.1,9.979108612278562,2.2125,0.5,4.1,1.2875026382412815,53.416666666666664,19.0,91.0,28.881943609574936,7.125,3.2,11.7,2.7997282476821868,10.204166666666667,4.7,16.7,3.965007721541541,22.370833125,10.241667,36.399998,10.479212585204971
Brasilia,2024-10-25,322.375,251.0,410.0,58.89770978052797,12.341666666666667,0.7,25.2,8.755515859788876,2.4625,0.6,3.9,1.305444285524547,60.0,26.0,107.0,29.06215228871003,13.404166666666667,11.9,15.1,0.8029722864169244,19.3,17.2,21.8,1.0862780491200212,26.211805666666667,14.616666,44.666668,10.163195896898234
Brasilia,2024-10-26,502.0833333333333,284.0,963.0,199.77354933647433,12.475,1.3,37.2,9.840477630684397,2.0791666666666666,0.6,3.2,0.860727279267575,59.458333333333336,31.0,100.0,25.852388951366827,11.816666666666668,7.3,15.7,3.5179869078860966,16.908333333333335,10.6,22.4,4.99720936616382,30.178124416666666,23.691666,40.0,4.509459873053619
Brasilia,2024-10-27,383.2083333333333,249.0,698.0,120.38560478969116,12.804166666666667,1.6,30.6,10.14368422764357,2.4208333333333334,0.8,4.0,1.3458403441285516,62.208333333333336,30.0,94.0,25.678580427150234,10.2875,6.4,13.4,2.6093998143834427,14.695833333333333,9.2,19.2,3.7432233455262516,28.598610750000002,20.85,37.6,6.412668745966332
Brasilia,2024-10-28,350.0416666666667,223.0,644.0,136.92666369952957,13.625,0.8,30.8,10.97298065011627,2.2583333333333333,0.7,3.7,1.2003320796551575,63.333333333333336,30.0,100.0,29.134868795142104,10.920833333333334,6.9,14.8,3.077545488190882,15.616666666666667,10.0,21.2,4.3586661967272455,28.73090275,20.574999,40.0,8.019313556489196
Brasilia,2024-10-29,293.8333333333333,199.0,550.0,112.63356001023722,9.058333333333334,1.4,21.1,6.18630441530649,2.129166666666667,1.2,3.3,0.527074919735793,67.75,44.0,105.0,22.50072462601265,6.8,4.3,10.3,1.6779905166338227,9.75,6.1,14.7,2.401448838043219,27.769444583333335,18.0,43.333336,8.744289191209422
Brasilia,2024-10-30,254.08333333333334,192.0,379.0,53.98221661014787,6.816666666666666,2.4,15.9,4.209891733263114,1.6583333333333332,0.9,2.8,0.5241279852550672,64.125,48.0,82.0,13.86679643891338,5.279166666666667,1.2,13.5,2.8157907479484137,7.520833333333333,1.7,19.4,4.033660455054028,25.649999875000002,19.199999,32.8,5.546718592418273
Brasilia,2024-10-31,255.75,193.0,421.0,65.85441783074303,9.520833333333334,1.2,27.5,7.740855989441696,1.5958333333333332,0.6,3.2,0.8675197863508043,58.625,32.0,90.0,24.100897511702037,6.7625,3.9,10.4,1.9046424975512504,9.700000000000001,5.6,14.9,2.6978252110848864,23.450000125000003,12.799999,36.0,9.64035892733392
Brasilia,2024-11-01,279.4166666666667,192.0,465.0,82.29581671795574,6.258333333333333,1.3,17.9,4.52989266277159,1.2791666666666666,0.7,2.1,0.38783587594066987,65.125,45.0,87.0,15.114958039033358,7.845833333333334,5.5,10.7,1.4494314227569929,11.220833333333333,7.9,15.3,2.0601771064995673,26.049999916666664,18.0,34.8,6.045983437823442
Brasilia,2024-11-02,301.4583333333333,200.0,730.0,140.95635438170112,8.791666666666666,1.1,24.9,7.624840221656916,1.6666666666666667,0.7,2.8,0.6969914644020224,65.25,37.0,93.0,22.479459222955565,11.545833333333334,6.5,17.3,3.7625129399363395,16.5,9.4,24.7,5.325492424669985,27.01736133333333,15.691669,37.2,8.051656146248687
Brasilia,2024-11-03,330.8333333333333,217.0,785.0,155.05866117633386,11.125,0.8,24.6,8.65021990170343,2.2583333333333333,0.5,4.2,1.4418938834097648,56.375,27.0,90.0,24.44303492862004,7.8,3.8,11.3,2.680525581169547,11.129166666666668,5.5,16.2,3.8114791339328873,26.063194333333332,18.8,36.0,6.223009406257733
Brasilia,2024-11-04,245.91666666666666,180.0,467.0,73.49765844638488,5.125,0.9,14.0,3.8387328072187303,1.1083333333333334,0.5,2.0,0.43928466225530066,55.166666666666664,43.0,70.0,11.419535765583868,3.6625,1.9,6.2,1.372972813942828,5.254166666666666,2.7,8.8,1.939291481256844,22.066666625,17.2,28.0,4.567814276409287
Brasilia,2024-11-05,241.20833333333334,162.0,509.0,89.07787465820672,6.783333333333334,2.4,20.0,4.668829726440316,1.4708333333333332,0.8,2.6,0.46107545988714793,52.375,29.0,69.0,9.187952887388441,5.6499999999999995,3.3,8.2,1.4099028643692166,8.025,4.6,11.8,2.0562206783954076,20.95,11.599999,27.6,3.675181443613197
Brasilia,2024-11-06,237.33333333333334,172.0,503.0,81.48868508634466,8.670833333333333,0.7,22.0,7.242776261283684,1.5208333333333333,0.5,2.5,0.7144345083117604,49.5,18.0,80.0,22.946061516749122,7.116666666666667,5.4,9.3,1.1918807449342106,10.145833333333334,7.6,13.2,1.678762268346292,20.478472125,11.3,32.0,8.357282051990252
Brasilia,2024-11-07,278.4583333333333,169.0,566.0,117.97604000174252,8.841666666666667,1.3,24.1,6.115121433375428,1.6291666666666667,0.6,2.4,0.6307202002587935,43.375,22.0,67.0,16.859554122733833,6.654166666666666,5.0,9.3,1.0197950206085393,9.491666666666667,7.1,13.2,1.458085900334279,18.44270858333333,12.883334,26.800001,5.638268734314755
